epoch,loss
1,1.4760852763828651
2,0.6702693251199624
3,0.41125119917133046
4,0.2867067187998961
5,0.22711820757946263
6,0.17726908041416678
7,0.15456052877865156
8,0.13371355532577475
9,0.1019809454404725
10,0.09796898016517608
11,0.0731993299888169
12,0.08752534149844027
13,0.07238379990646862
14,0.06896691956264997
15,0.06827126068940088
16,0.06722524499530244
17,0.0860516109837676
18,0.052397696276580336
19,0.048653331983796164
20,0.04750996692374502
